-2, 0
18, 0
38, 0
59, 1
80, 3
100, 4
122, 6
142, 7
163, 9
184, 9
206, 10

7, 0
28, 0
49, 1
70, 2
90, 3
111, 5
132, 7
152, 9
173, 12
194, 14
215, 16
236, 17
257, 19
278, 19
299, 20

6, 0
27, 0
48, 1
69, 2
90, 4
111, 5
132, 7
153, 10
173, 12
194, 15
215, 18
236, 21
257, 24
278, 25
299, 27
320, 28
341, 29
362, 30

7, 0
28, 0
48, 1
69, 2
90, 4
111, 5
133, 7
154, 10
175, 12
195, 15
216, 19
237, 22
258, 25
279, 28
300, 31
321, 33
342, 35
363, 37
383, 38
404, 39
425, 40

13, 0
34, 0
56, 1
77, 3
98, 4
119, 6
139, 7
160, 10
181, 13
202, 16
223, 20
244, 24
265, 28
286, 31
307, 35
328, 38
349, 41
370, 43
391, 45
412, 47
433, 48
454, 49
475, 50

2, 0
23, 0
43, 1
64, 2
84, 3
105, 4
126, 6
147, 9
168, 11
189, 14
210, 17
231, 21
252, 25
273, 28
294, 32
315, 37
335, 41
356, 45
376, 48
397, 50
418, 53
439, 55
459, 57
480, 58
501, 59
522, 60

8, 0
29, 0
50, 1
71, 2
91, 4
112, 5
133, 7
154, 10
175, 12
196, 15
217, 19
238, 23
259, 26
280, 30
301, 36
322, 40
343, 44
363, 49
384, 53
404, 56
425, 59
446, 61
467, 64
488, 66
509, 67
530, 68
551, 69
572, 70

1, 0
21, 0
42, 1
63, 2
84, 3
105, 5
126, 7
147, 9
168, 12
189, 14
210, 18
231, 21
252, 25
273, 30
294, 34
314, 38
335, 44
356, 50
376, 52
397, 58
418, 61
438, 65
459, 68
480, 71
501, 73
522, 75
543, 77
564, 78
585, 79
606, 80

13, 0
34, 0
55, 1
76, 2
96, 4
117, 6
138, 7
159, 10
180, 13
201, 16
221, 19
242, 23
263, 26
283, 30
303, 36
323, 40
344, 46
365, 50
385, 56
407, 60
427, 64
448, 69
469, 73
490, 76
511, 79
532, 82
553, 84
574, 86
595, 87
616, 89
636, 89
657, 90

8, 0
29, 0
50, 1
71, 2
92, 4
113, 5
134, 7
155, 10
176, 12
197, 15
217, 19
238, 22
259, 26
280, 30
301, 36
322, 40
343, 46
364, 52
385, 58
406, 62
427, 68
448, 72
469, 77
490, 81
511, 84
531, 88
551, 90
572, 93
593, 95
614, 96
635, 98
656, 99
676, 100

8, 0
29, 0
50, 1
71, 2
93, 4
113, 5
134, 7
155, 10
175, 12
196, 15
216, 18
237, 22
258, 26
279, 30
300, 34
321, 40
342, 46
363, 52
384, 58
405, 64
426, 72
446, 78
467, 86
488, 94
509, 103
529, 109
550, 117
571, 125
592, 131
612, 139
633, 145
654, 151
675, 157
697, 163
717, 167
738, 171
759, 176
779, 180
801, 184
821, 187
842, 190
862, 192
883, 194
904, 196
925, 198
945, 199
966, 200

3, 0
24, 0
45, 1
67, 2
88, 3
109, 5
130, 7
150, 9
171, 12
192, 15
214, 18
234, 22
256, 26
276, 30
297, 34
318, 40
339, 44
360, 50
380, 56
401, 62
422, 70
443, 76
464, 84
485, 92
505, 100
526, 109
547, 115
568, 124
589, 133
610, 142
631, 151
651, 157
672, 166
693, 175
714, 184
735, 193
755, 199
776, 208
797, 216
818, 224
839, 230
860, 238
881, 244
901, 250
922, 256
944, 262
965, 266
985, 272
1006, 276
1027, 280
1048, 283
1069, 287
1090, 289
1111, 292
1132, 294
1152, 296
1174, 298
1194, 299
1216, 300

-2, 0
19, 0
39, 1
61, 2
81, 3
102, 4
124, 6
144, 7
165, 11
186, 14
206, 17
227, 20
248, 24
269, 28
290, 32
311, 38
332, 42
352, 48
373, 54
393, 60
413, 66
434, 74
455, 80
477, 88
497, 96
519, 105
540, 114
561, 120
582, 129
603, 138
624, 147
645, 156
666, 162
687, 171
707, 180
728, 189
748, 195
769, 204
789, 213
810, 222
831, 231
852, 237
873, 246
894, 255
915, 264
936, 270
957, 279
978, 288
999, 297
1020, 305
1041, 313
1062, 321
1083, 329
1104, 335
1125, 341
1146, 347
1167, 353
1188, 359
1209, 365
1230, 369
1251, 373
1272, 378
1293, 382
1314, 386
1335, 389
1356, 391
1377, 394
1398, 396
1419, 397
1440, 398
1461, 399
1482, 400

8, 0
29, 0
50, 1
71, 2
92, 4
113, 5
134, 7
155, 10
176, 12
197, 15
217, 19
238, 22
259, 26
280, 30
301, 36
321, 40
342, 46
363, 52
383, 58
404, 64
424, 70
445, 78
466, 86
