-2, 0
18, 0
39, 1
60, 1
81, 3
101, 4
123, 6
143, 7
164, 9
185, 9
206, 10

8, 0
29, 0
50, 1
71, 2
91, 4
112, 5
133, 7
154, 9
175, 12
196, 14
217, 16
238, 18
259, 19
280, 20

9, 0
30, 0
51, 1
72, 2
93, 4
114, 5
135, 7
155, 10
176, 13
197, 15
218, 18
239, 21
260, 23
281, 25
302, 27
323, 28
343, 29
364, 30

12, 0
33, 0
54, 1
75, 2
96, 4
117, 6
138, 8
159, 10
180, 13
201, 16
222, 20
243, 23
264, 26
284, 29
305, 32
326, 34
347, 36
368, 37
389, 39
410, 39
431, 40

0, 0
21, 0
42, 1
63, 2
84, 3
105, 4
126, 6
147, 9
168, 11
189, 14
210, 17
230, 20
251, 24
272, 28
292, 32
313, 35
333, 38
354, 41
374, 43
395, 45
416, 47
437, 48
458, 49
479, 50

6, 0
27, 0
48, 1
68, 2
88, 3
109, 5
130, 7
151, 9
171, 12
192, 15
213, 18
234, 22
255, 26
275, 30
296, 34
317, 38
338, 42
359, 45
380, 48
401, 51
421, 53
442, 55
463, 57
484, 58
505, 59
525, 60

3, 0
24, 0
45, 1
66, 2
87, 3
108, 5
129, 7
150, 9
170, 11
190, 14
211, 17
232, 21
253, 25
274, 29
295, 33
316, 38
337, 42
358, 46
379, 50
400, 53
421, 57
442, 60
463, 62
484, 64
504, 66
526, 68
546, 69
567, 70

3, 0
24, 0
45, 1
66, 2
86, 3
107, 5
128, 6
149, 9
170, 11
191, 14
212, 17
232, 21
253, 25
273, 29
294, 33
315, 37
336, 41
356, 46
377, 50
398, 54
418, 58
438, 61
459, 65
480, 68
501, 71
521, 73
542, 75
563, 77
584, 78
604, 79
625, 80

15, 0
36, 1
57, 2
78, 3
99, 4
120, 6
141, 7
162, 11
183, 14
203, 17
224, 20
244, 24
265, 28
286, 32
306, 36
327, 41
348, 45
369, 49
390, 53
410, 57
431, 61
452, 65
473, 69
493, 73
514, 76
535, 79
555, 82
576, 84
597, 86
618, 87
639, 89
660, 89
681, 90

14, 0
35, 1
56, 1
77, 3
98, 4
119, 6
140, 7
161, 10
181, 13
202, 16
223, 20
244, 24
266, 28
287, 32
307, 36
328, 40
349, 45
370, 48
390, 53
411, 57
432, 61
453, 65
474, 69
495, 74
516, 78
536, 81
557, 85
578, 88
599, 91
620, 93
641, 95
662, 97
683, 98
704, 99
725, 100

-3, 0
17, 0
38, 1
59, 2
80, 3
101, 4
122, 6
143, 7
164, 10
185, 13
206, 16
227, 20
248, 24
269, 28
290, 32
311, 36
332, 40
352, 45
373, 49
394, 53
414, 57
435, 61
456, 65
477, 70
498, 74
518, 78
539, 82
560, 86
581, 90
602, 95
623, 99
644, 103
665, 107
686, 111
707, 116
728, 120
749, 124
770, 128
791, 132
812, 137
832, 141
853, 145
874, 149
895, 153
915, 157
936, 161
957, 166
978, 170
998, 174
1019, 178
1040, 182
1061, 185
1082, 188
1103, 191
1124, 193
1145, 195
1166, 197
1187, 198
1208, 199
1228, 200

0, 0
20, 0
41, 1
61, 2
81, 3
102, 4
123, 6
144, 7
165, 11
186, 13
206, 17
227, 20
248, 24
269, 28
290, 32
311, 37
332, 41
353, 45
374, 49
395, 53
416, 57
437, 62
458, 66
479, 70
500, 74
521, 78
541, 82
562, 87
583, 91
604, 95
625, 99
646, 104
667, 108
688, 112
709, 116
730, 120
751, 124
772, 129
793, 133
814, 137
835, 141
856, 145
877, 149
898, 154
919, 158
940, 162
961, 166
982, 171
1002, 175
1023, 179
1044, 183
1064, 187
1085, 191
1106, 195
1127, 200
1147, 204
1168, 208
1189, 212
1209, 216
1230, 220
1251, 225
1272, 229
1293, 233
1314, 237
1335, 241
1356, 245
1377, 250
1397, 254
1418, 258
1439, 262
1459, 266
1480, 270
1501, 274
1522, 278
1542, 282
1563, 285
1584, 288
1605, 291
1626, 293
1647, 295
1668, 297
1689, 298
1710, 299
1731, 300

11, 0
32, 0
53, 1
74, 2
94, 4
115, 5
136, 7
156, 10
177, 12
198, 15
218, 19
239, 22
259, 26
280, 30
300, 34
321, 38
342, 43
362, 47
382, 51
403, 55
424, 59
444, 63
465, 67
486, 71
507, 76
527, 80
548, 84
570, 88
590, 92
611, 96
632, 101
653, 105
674, 109
694, 113
715, 117
736, 121
757, 126
777, 130
798, 134
819, 138
840, 142
860, 147
881, 150
902, 155
923, 159
944, 163
964, 167
985, 171
1006, 176
1027, 180
