-2, 0
18, 0
39, 1
60, 1
80, 2
101, 4
123, 6
143, 7
164, 9
185, 9
207, 10

7, 0
28, 0
49, 1
70, 2
90, 3
111, 5
132, 7
153, 9
174, 12
195, 14
216, 16
236, 17
257, 19
278, 19
299, 20

3, 0
24, 0
45, 1
66, 2
86, 3
107, 5
128, 7
149, 9
169, 11
190, 14
211, 17
231, 20
252, 22
273, 25
294, 26
315, 28
335, 29
356, 30
377, 30

5, 0
26, 0
47, 1
68, 2
88, 4
109, 5
130, 7
150, 9
171, 12
192, 15
213, 18
234, 22
255, 25
276, 28
296, 31
318, 33
339, 35
359, 37
381, 38
402, 39
423, 40

7, 0
28, 0
49, 1
70, 2
91, 4
112, 5
133, 7
154, 10
176, 12
196, 15
217, 19
238, 23
259, 27
280, 31
301, 34
322, 37
343, 40
365, 43
386, 45
407, 46
428, 48
449, 49
469, 50

-1, 0
19, 0
39, 1
60, 2
81, 3
102, 5
123, 7
144, 9
165, 11
186, 14
207, 17
228, 21
248, 24
269, 28
290, 32
311, 38
332, 41
353, 45
374, 48
395, 51
416, 53
437, 55
457, 57
478, 58
499, 59
520, 60
541, 60

15, 0
36, 0
57, 1
78, 3
98, 4
119, 6
140, 7
161, 10
182, 13
203, 16
224, 20
245, 23
266, 28
287, 32
308, 36
329, 42
350, 46
371, 50
392, 53
413, 57
434, 60
455, 62
476, 64
497, 66
518, 68
539, 69
560, 70

13, 0
33, 0
54, 1
75, 2
96, 4
117, 5
137, 7
158, 9
179, 12
199, 15
221, 18
241, 22
262, 26
283, 30
304, 34
324, 40
345, 44
366, 50
387, 54
408, 59
429, 62
450, 66
471, 69
493, 71
514, 74
534, 76
555, 77
576, 78
597, 79
618, 80

13, 0
34, 1
55, 1
76, 2
97, 4
118, 6
139, 7
160, 10
181, 13
202, 16
223, 19
244, 23
265, 26
286, 32
306, 36
327, 42
348, 48
369, 52
390, 56
411, 62
433, 66
453, 70
474, 74
495, 77
516, 80
537, 82
558, 85
579, 86
600, 88
621, 89
642, 90

-2, 0
19, 0
39, 1
60, 2
81, 3
102, 4
122, 6
144, 7
164, 10
186, 13
207, 16
227, 20
248, 23
269, 28
291, 32
312, 36
333, 42
354, 48
375, 54
396, 60
417, 64
437, 68
458, 74
479, 78
501, 82
521, 85
542, 88
563, 91
583, 93
604, 95
625, 97
647, 98
668, 99
688, 100

2, 0
23, 0
43, 1
64, 2
85, 3
106, 5
127, 7
148, 9
169, 11
190, 14
210, 17
232, 21
252, 25
273, 28
294, 32
315, 38
336, 44
357, 50
378, 54
399, 62
420, 68
441, 76
462, 82
483, 90
504, 98
525, 107
546, 115
567, 123
588, 129
609, 137
629, 143
650, 149
671, 155
693, 161
713, 165
734, 171
755, 175
775, 179
796, 183
817, 186
837, 189
858, 191
878, 193
900, 196
920, 197
941, 198
962, 199
983, 200

16, 0
36, 1
57, 1
78, 3
99, 4
120, 6
141, 7
162, 10
183, 13
204, 16
224, 20
245, 23
266, 28
287, 32
308, 36
329, 42
350, 48
371, 54
392, 60
413, 66
434, 74
455, 80
476, 88
497, 96
517, 103
538, 112
559, 121
580, 130
601, 142
622, 151
643, 160
664, 172
685, 181
705, 190
726, 199
746, 206
767, 214
788, 222
808, 228
829, 236
850, 242
871, 248
892, 254
913, 260
934, 264
955, 270
976, 274
997, 279
1018, 282
1039, 286
1060, 289
1081, 291
1102, 294
1123, 296
1144, 297
1165, 298
1186, 299
1207, 300

0, 0
20, 0
40, 1
61, 2
82, 3
103, 4
124, 6
145, 7
166, 11
187, 14
208, 17
229, 20
250, 24
271, 28
292, 32
313, 38
334, 42
355, 48
376, 54
397, 60
418, 68
439, 74
460, 82
481, 90
501, 98
522, 105
543, 114
564, 123
584, 132
605, 141
626, 153
647, 162
667, 174
688, 186
709, 195
730, 207
751, 219
772, 231
793, 240
814, 252
835, 261
856, 270
876, 279
897, 288
918, 297
938, 307
959, 315
980, 321
1001, 329
1021, 335
1042, 343
1062, 349
1083, 355
1104, 359
1125, 365
1146, 369
1167, 375
1188, 378
1209, 382
1229, 386
1250, 389
1271, 391
1292, 394
1313, 396
1334, 397
1355, 398
1376, 399
1397, 400

5, 0
26, 0
47, 1
68, 2
89, 3
110, 5
131, 7
152, 9
173, 11
194, 14
215, 18
236, 21
257, 25
278, 30
299, 34
320, 38
341, 44
362, 50
383, 56
404, 62
425, 70
446, 76
467, 84
488, 92
509, 100
530, 109
550, 118
