-2, 0
6, 0
12, 0
18, 0
24, 0
30, 0
38, 1
46, 1
52, 1
58, 1
64, 2
70, 2
76, 2
82, 3
90, 3
98, 4
104, 4
110, 5
116, 5
122, 6
128, 6
134, 7
142, 7
148, 8
154, 8
161, 8
166, 9
172, 9
178, 9
184, 9
194, 10

-3, 0
2, 0
8, 0
14, 0
20, 0
26, 0
32, 0
40, 1
49, 1
54, 1
61, 2
66, 2
72, 2
78, 3
85, 3
92, 4
98, 4
104, 4
110, 5
116, 6
122, 6
128, 7
134, 7
142, 7
148, 9
154, 9
160, 10
166, 11
172, 12
178, 12
184, 13
192, 14
198, 14
204, 15
210, 15
216, 16
222, 16
228, 17
234, 17
242, 18
248, 18
254, 18
260, 19
266, 19
272, 19
278, 19
284, 20

-3, 0
6, 0
12, 0
18, 0
24, 0
30, 0
36, 1
44, 1
52, 1
58, 1
64, 2
70, 2
76, 2
82, 3
88, 3
96, 4
104, 4
110, 5
116, 5
122, 6
128, 6
134, 7
140, 7
148, 9
154, 9
160, 10
166, 11
172, 11
178, 12
184, 13
190, 14
198, 15
204, 16
210, 17
216, 18
222, 18
228, 19
234, 20
240, 21
248, 22
254, 22
260, 23
266, 24
272, 24
278, 25
284, 25
290, 26
296, 26
302, 27
310, 27
316, 28
322, 28
328, 28
334, 29
340, 29
348, 29
354, 29
360, 30

-4, 0
1, 0
9, 0
19, 0
25, 0
31, 0
37, 1
43, 1
49, 1
55, 1
63, 2
69, 2
75, 2
81, 3
87, 3
93, 3
99, 4
105, 4
113, 5
119, 5
125, 6
131, 7
137, 7
143, 7
149, 7
155, 9
163, 10
169, 11
175, 12
181, 12
187, 13
193, 14
199, 15
205, 16
213, 17
221, 19
227, 20
233, 21
239, 22
245, 23
251, 24
257, 25
265, 26
271, 27
277, 28
283, 29
289, 29
295, 30
301, 31
307, 32
315, 33
321, 33
327, 34
333, 34
339, 35
345, 35
351, 36
357, 36
365, 37
371, 37
377, 38
383, 38
389, 38
395, 39
401, 39
409, 39
417, 40

0, 0
6, 0
14, 0
21, 0
26, 0
33, 0
39, 0
44, 1
50, 1
59, 1
67, 2
73, 2
79, 2
85, 3
91, 3
97, 4
103, 4
111, 5
119, 5
125, 6
131, 7
137, 7
143, 7
149, 7
155, 9
163, 10
169, 11
175, 11
181, 12
187, 13
193, 14
199, 15
205, 16
213, 17
219, 18
225, 19
231, 20
237, 21
243, 22
249, 23
255, 25
265, 27
271, 28
277, 29
283, 30
289, 31
295, 32
301, 33
309, 35
319, 36
325, 37
331, 38
337, 38
343, 39
349, 40
355, 41
363, 42
369, 42
375, 43
381, 44
387, 44
393, 45
399, 45
405, 46
413, 47
419, 47
425, 47
431, 48
437, 48
443, 48
449, 49
455, 49
463, 49
469, 49
475, 50

0, 0
9, 0
15, 0
21, 0
27, 0
33, 0
39, 1
47, 1
55, 1
61, 1
67, 2
73, 2
79, 2
85, 3
91, 3
99, 4
107, 4
113, 5
119, 5
125, 6
131, 6
137, 7
143, 7
151, 9
157, 9
163, 10
169, 11
175, 11
181, 12
187, 13
193, 14
201, 15
207, 16
213, 17
219, 18
225, 19
231, 20
237, 21
243, 22
253, 24
259, 25
265, 26
271, 28
277, 28
283, 30
289, 32
295, 32
303, 34
309, 36
315, 37
321, 38
327, 39
333, 40
339, 41
345, 43
355, 44
361, 45
367, 46
373, 47
379, 48
385, 48
391, 49
399, 50
407, 51
413, 52
419, 53
425, 53
431, 54
437, 54
443, 55
451, 56
457, 56
463, 57
469, 57
475, 57
481, 58
487, 58
493, 59
501, 59
507, 59
513, 59
519, 60

0, 0
7, 0
13, 0
19, 0
25, 0
31, 0
39, 1
47, 1
53, 1
59, 1
65, 2
71, 2
77, 2
83, 3
93, 3
101, 4
107, 4
113, 5
119, 5
125, 6
131, 6
139, 7
147, 7
153, 9
159, 9
165, 10
171, 11
177, 12
183, 12
191, 14
199, 15
205, 16
211, 17
217, 18
223, 19
229, 20
235, 21
243, 22
249, 23
255, 25
261, 26
267, 26
273, 28
279, 28
285, 30
295, 32
301, 34
307, 36
313, 36
319, 38
325, 40
331, 40
339, 42
347, 44
353, 46
359, 47
365, 48
371, 49
377, 50
383, 52
393, 53
399, 54
405, 55
411, 56
417, 57
423, 57
429, 58
435, 59
443, 60
449, 61
455, 62
461, 62
467, 63
473, 64
479, 64
485, 65
493, 66
499, 66
505, 66
511, 67
517, 67
523, 68
529, 68
535, 68
543, 69
549, 69
555, 69
561, 69
567, 70

-2, 0
5, 0
11, 0
16, 0
23, 0
29, 0
35, 0
40, 1
49, 1
55, 1
60, 2
67, 2
73, 2
79, 3
85, 3
93, 4
101, 4
106, 5
113, 5
119, 6
124, 6
131, 7
137, 7
145, 7
155, 10
161, 10
167, 11
173, 12
179, 13
185, 13
191, 14
201, 16
206, 17
213, 18
219, 19
225, 20
231, 21
237, 22
245, 24
253, 25
258, 26
265, 26
271, 28
277, 30
283, 30
289, 32
297, 34
303, 36
309, 36
315, 38
321, 40
327, 42
333, 42
339, 44
346, 46
353, 48
359, 48
365, 50
371, 52
376, 52
383, 54
389, 56
399, 58
405, 59
411, 60
416, 61
423, 62
429, 63
435, 64
443, 65
451, 66
456, 67
463, 68
469, 69
475, 70
481, 70
487, 71
494, 72
503, 73
509, 74
515, 74
521, 75
527, 75
533, 76
538, 76
544, 77
551, 77
558, 78
565, 78
571, 78
576, 79
583, 79
589, 79
597, 79
603, 80

0, 0
6, 0
12, 0
19, 0
28, 0
37, 0
42, 1
48, 1
54, 1
61, 2
67, 2
75, 2
83, 3
89, 3
95, 3
101, 4
107, 4
113, 5
119, 6
126, 6
133, 7
139, 7
145, 7
151, 9
157, 9
163, 10
169, 11
177, 12
183, 13
189, 14
195, 14
201, 15
207, 16
213, 17
219, 18
227, 20
233, 21
239, 22
245, 23
251, 24
257, 25
263, 26
269, 28
279, 30
285, 30
291, 32
297, 34
302, 34
309, 36
315, 38
320, 40
327, 40
335, 42
345, 46
351, 46
357, 48
363, 50
369, 52
377, 54
383, 54
389, 56
395, 58
401, 60
407, 60
413, 62
419, 62
427, 64
433, 66
439, 67
445, 68
451, 70
457, 71
463, 72
469, 73
477, 74
483, 75
489, 76
495, 77
501, 78
507, 78
513, 79
519, 80
527, 81
533, 82
539, 82
545, 83
551, 84
557, 84
563, 85
569, 85
577, 86
583, 86
589, 87
595, 87
601, 88
607, 88
613, 88
619, 89
629, 89
635, 89
641, 90

-1, 0
6, 0
12, 0
18, 0
24, 0
34, 0
42, 1
48, 1
54, 1
60, 2
66, 2
74, 2
80, 3
86, 3
92, 4
98, 4
104, 4
110, 5
116, 6
124, 6
130, 7
136, 7
142, 7
148, 9
154, 9
160, 10
166, 11
174, 12
180, 13
186, 14
192, 14
198, 15
204, 16
210, 17
216, 18
224, 20
230, 21
236, 22
242, 23
248, 24
254, 25
260, 26
266, 28
276, 30
282, 30
288, 32
294, 34
300, 34
306, 36
312, 38
318, 40
326, 42
332, 42
338, 44
344, 46
350, 48
356, 50
362, 50
370, 54
378, 56
384, 56
390, 58
396, 60
402, 62
408, 62
414, 64
422, 66
430, 68
436, 70
442, 70
448, 72
454, 74
460, 74
466, 76
474, 78
480, 79
486, 80
492, 81
498, 82
504, 83
510, 84
516, 85
524, 86
530, 87
536, 88
542, 89
548, 89
554, 90
560, 91
566, 92
574, 93
580, 93
586, 94
592, 94
598, 95
604, 96
610, 96
616, 97
624, 97
630, 97
636, 98
642, 98
648, 98
654, 99
660, 99
666, 99
674, 100

-2, 0
6, 0
12, 0
18, 0
24, 0
30, 0
36, 0
42, 1
50, 1
58, 1
64, 2
70, 2
77, 2
83, 3
89, 3
94, 4
103, 4
110, 5
117, 5
123, 6
128, 6
134, 7
141, 7
147, 7
155, 9
161, 10
166, 11
173, 11
179, 12
185, 13
190, 14
196, 15
205, 16
210, 17
216, 18
222, 19
228, 20
234, 21
241, 22
246, 23
257, 25
262, 26
269, 28
274, 28
280, 30
286, 30
293, 32
301, 34
309, 36
315, 38
320, 38
327, 40
333, 42
