-2, 0
18, 0
39, 1
60, 1
81, 3
102, 4
123, 6
144, 7
164, 9
186, 9
206, 10

7, 0
27, 0
48, 1
69, 2
90, 4
111, 5
131, 7
152, 9
173, 12
194, 14
215, 16
236, 17
257, 19
277, 19
298, 20

3, 0
23, 0
44, 1
64, 2
85, 3
105, 5
126, 6
147, 9
168, 11
189, 14
210, 17
231, 20
252, 23
272, 25
293, 26
314, 28
335, 29
356, 30

3, 0
24, 0
45, 1
66, 2
87, 3
107, 5
128, 7
149, 9
170, 11
191, 14
212, 17
233, 21
253, 25
274, 28
296, 30
317, 33
337, 35
359, 37
379, 38
400, 39
420, 40
441, 40

9, 0
30, 0
51, 1
72, 2
93, 3
113, 5
135, 7
155, 9
177, 12
197, 15
219, 19
239, 22
261, 26
282, 31
302, 34
324, 37
345, 40
366, 42
387, 45
407, 46
428, 48
449, 49
469, 50

15, 0
36, 1
57, 2
77, 3
98, 4
119, 6
140, 7
161, 11
182, 13
203, 16
224, 20
244, 24
265, 28
286, 32
307, 37
327, 40
348, 44
370, 47
390, 50
411, 53
432, 55
453, 56
474, 58
495, 59
516, 60

5, 0
26, 0
47, 1
68, 2
88, 4
110, 5
130, 7
151, 9
171, 12
192, 15
213, 18
234, 22
255, 26
276, 30
298, 34
318, 40
339, 44
360, 48
381, 52
402, 55
422, 58
443, 61
464, 63
485, 66
506, 67
526, 68
547, 69
568, 70

-1, 0
19, 0
40, 1
61, 2
82, 3
102, 4
123, 6
144, 7
165, 10
186, 13
206, 17
227, 20
248, 24
269, 28
290, 32
311, 36
332, 42
353, 46
374, 52
395, 56
416, 60
437, 64
458, 67
479, 70
499, 72
520, 74
541, 76
562, 78
583, 79
604, 80

12, 0
33, 0
54, 1
75, 2
95, 4
116, 5
138, 7
158, 10
179, 12
200, 16
221, 19
242, 23
263, 26
283, 30
304, 36
325, 40
346, 46
367, 52
388, 56
410, 62
430, 66
451, 70
472, 74
494, 77
514, 80
535, 82
556, 84
576, 86
598, 88
618, 89
639, 90

12, 0
33, 0
54, 1
74, 2
95, 4
116, 6
137, 7
158, 10
179, 13
200, 16
221, 19
242, 23
263, 26
284, 32
305, 36
326, 42
347, 46
368, 52
389, 58
410, 64
431, 68
452, 72
473, 78
493, 81
514, 85
535, 88
556, 91
577, 93
598, 95
619, 97
640, 98
661, 99
682, 100

14, 0
35, 1
56, 2
77, 3
98, 4
119, 6
140, 7
161, 11
183, 13
203, 17
225, 20
245, 24
266, 28
287, 32
308, 38
328, 42
349, 48
370, 54
391, 60
413, 68
433, 74
453, 82
474, 90
495, 96
517, 105
537, 113
559, 121
579, 129
601, 135
622, 141
643, 149
664, 153
685, 159
705, 165
726, 169
746, 173
767, 178
788, 182
810, 185
830, 188
851, 191
872, 194
893, 195
915, 197
935, 198
957, 199
977, 200

0, 0
21, 0
42, 1
63, 2
84, 3
105, 5
126, 7
147, 9
168, 11
189, 14
210, 18
231, 21
252, 25
273, 28
293, 34
314, 38
334, 44
355, 50
376, 56
397, 62
418, 68
439, 76
460, 82
481, 92
502, 100
523, 106
544, 115
565, 124
586, 133
607, 142
628, 148
648, 157
669, 166
690, 175
711, 181
732, 190
753, 199
774, 208
795, 216
816, 222
836, 230
857, 238
877, 244
898, 250
919, 256
940, 260
961, 266
982, 270
1003, 274
1024, 279
1045, 283
1066, 286
1087, 289
1108, 292
1129, 294
1150, 296
1171, 297
1192, 299
1213, 299
1234, 300

-4, 0
16, 0
37, 1
58, 2
78, 3
99, 4
120, 6
141, 7
162, 11
183, 13
204, 17
225, 20
246, 24
267, 28
287, 32
308, 36
329, 42
350, 48
371, 54
392, 60
413, 66
434, 74
455, 80
475, 90
496, 96
517, 105
539, 114
559, 120
580, 129
601, 138
622, 147
643, 156
665, 162
685, 171
706, 180
727, 189
748, 198
769, 204
790, 213
811, 222
832, 231
852, 237
873, 246
894, 255
915, 264
936, 270
956, 279
977, 288
998, 297
1020, 305
1041, 313
1062, 321
1082, 329
1104, 335
1125, 343
1146, 349
1167, 355
1187, 359
1209, 365
1229, 369
1250, 375
1271, 378
1292, 382
1313, 386
1334, 389
1354, 391
1375, 394
1396, 395
1417, 397
1438, 398
1458, 399
1479, 400

11, 0
32, 0
53, 1
74, 2
95, 4
116, 5
137, 7
158, 10
178, 13
200, 16
220, 19
241, 23
261, 26
283, 30
303, 36
324, 40
345, 46
366, 52
387, 58
409, 64
430, 72
451, 80
472, 86
