-2, 0
18, 0
39, 1
60, 1
81, 3
102, 4
123, 6
144, 7
165, 9
186, 9
206, 10

8, 0
28, 0
49, 1
70, 2
91, 4
112, 5
133, 7
154, 9
175, 12
196, 14
217, 16
238, 18
259, 19
279, 19
300, 20

5, 0
26, 0
47, 1
67, 2
88, 3
109, 5
129, 7
150, 9
171, 12
192, 14
212, 18
234, 20
255, 23
275, 25
296, 27
316, 28
337, 29
358, 30

4, 0
24, 0
45, 1
67, 2
88, 3
108, 5
129, 7
150, 9
170, 12
191, 15
212, 18
233, 22
254, 25
274, 28
295, 31
316, 33
337, 35
358, 37
379, 38
400, 39
421, 40

6, 0
27, 0
48, 1
69, 2
90, 3
110, 5
131, 7
152, 9
172, 12
193, 15
213, 18
234, 22
256, 26
277, 30
297, 33
318, 37
339, 39
361, 42
381, 44
403, 46
423, 48
445, 49
466, 50

13, 0
34, 1
55, 1
75, 3
96, 4
117, 6
138, 7
159, 10
179, 13
200, 16
221, 19
242, 23
262, 26
283, 30
304, 36
325, 40
346, 43
367, 47
388, 49
409, 52
430, 54
451, 56
472, 58
493, 59
514, 60

1, 0
21, 0
42, 1
63, 2
84, 3
105, 5
126, 6
147, 9
168, 11
189, 14
210, 17
230, 21
251, 25
272, 28
293, 32
314, 38
335, 42
356, 47
377, 51
398, 54
418, 57
439, 60
460, 63
481, 65
502, 67
523, 68
545, 69
565, 70

14, 0
35, 0
55, 1
76, 2
96, 4
117, 5
138, 8
159, 10
180, 13
201, 16
222, 19
242, 23
263, 26
284, 30
305, 36
326, 40
347, 46
367, 50
388, 54
409, 59
430, 63
451, 67
472, 69
493, 72
514, 74
535, 76
556, 77
577, 79
598, 79
618, 80

10, 0
31, 0
52, 1
72, 2
94, 4
114, 5
136, 7
157, 10
177, 12
198, 15
219, 19
240, 22
261, 26
283, 30
304, 36
324, 40
344, 46
365, 52
387, 56
407, 60
428, 66
448, 70
468, 73
489, 76
510, 79
531, 82
551, 84
572, 86
594, 87
614, 89
635, 89
655, 90

7, 0
27, 0
48, 1
70, 2
91, 4
112, 5
133, 7
154, 10
175, 12
196, 16
217, 19
238, 23
259, 26
280, 30
301, 36
322, 40
343, 46
364, 52
385, 58
406, 64
426, 68
447, 72
468, 77
489, 81
510, 84
531, 88
552, 90
573, 93
594, 95
615, 97
636, 98
657, 99
678, 100

8, 0
29, 0
50, 1
71, 2
92, 4
113, 5
133, 7
155, 10
175, 13
196, 15
217, 19
238, 22
258, 26
279, 30
300, 34
321, 40
342, 46
362, 50
383, 58
404, 64
425, 72
446, 78
467, 86
488, 94
508, 100
529, 109
550, 117
571, 125
591, 131
612, 139
633, 145
654, 151
674, 157
695, 161
715, 167
736, 171
758, 176
779, 180
799, 184
821, 187
841, 190
862, 192
884, 194
904, 196
925, 198
946, 199
967, 200

9, 0
30, 0
50, 1
71, 2
93, 4
114, 5
135, 7
155, 10
177, 12
198, 15
219, 19
240, 23
260, 26
282, 30
302, 36
324, 40
344, 46
366, 52
387, 58
408, 64
429, 72
450, 78
470, 86
491, 94
512, 103
532, 109
553, 118
574, 127
594, 139
616, 148
636, 160
657, 169
678, 178
699, 187
721, 196
741, 204
762, 212
783, 220
804, 226
825, 234
845, 240
866, 246
887, 252
907, 258
928, 264
949, 268
969, 272
991, 278
1011, 281
1033, 285
1054, 288
1075, 291
1095, 293
1117, 295
1138, 297
1159, 298
1180, 299
1200, 300

7, 0
28, 0
49, 1
69, 2
90, 3
111, 5
132, 7
153, 9
175, 12
195, 15
217, 18
237, 22
259, 26
279, 30
300, 34
321, 40
342, 46
363, 52
384, 56
405, 64
426, 70
447, 78
468, 86
489, 94
510, 100
531, 109
552, 118
573, 127
595, 139
616, 148
636, 157
657, 169
678, 181
700, 190
720, 202
742, 214
762, 226
783, 238
804, 247
825, 259
847, 268
867, 277
888, 286
909, 295
929, 303
950, 311
971, 319
993, 327
1014, 333
1034, 341
1056, 347
1076, 353
1097, 357
1118, 363
1140, 369
1161, 373
1181, 377
1203, 381
1224, 385
1245, 388
1265, 391
1286, 393
1308, 395
1329, 397
1349, 398
1370, 399
1391, 400

2, 0
23, 0
44, 1
66, 2
86, 3
107, 5
128, 7
149, 9
169, 12
191, 15
211, 18
232, 22
253, 25
274, 30
295, 34
315, 38
335, 44
357, 50
378, 56
399, 62
419, 70
440, 76
462, 84
482, 92
503, 100
525, 109
546, 118
566, 127
587, 136
608, 145
629, 157
