-2, 0
18, 0
39, 1
59, 1
80, 3
102, 4
123, 6
144, 7
164, 9
186, 9
207, 10

6, 0
27, 0
47, 1
68, 2
89, 3
110, 5
131, 7
152, 9
173, 11
194, 14
214, 16
235, 17
256, 18
277, 19
298, 20

3, 0
23, 0
44, 1
65, 2
86, 3
107, 5
127, 7
148, 9
169, 12
190, 15
210, 18
231, 20
253, 23
274, 25
294, 27
315, 28
336, 29
357, 30

5, 0
25, 0
46, 1
67, 2
88, 3
109, 5
130, 7
151, 9
172, 12
193, 15
213, 18
234, 22
255, 26
276, 28
297, 31
318, 33
339, 35
360, 37
381, 38
402, 39
423, 40

7, 0
27, 0
48, 1
69, 2
90, 3
111, 5
132, 7
153, 9
173, 12
194, 14
215, 18
236, 21
257, 25
278, 29
299, 33
320, 36
341, 39
362, 42
382, 44
403, 46
424, 47
445, 49
465, 49
486, 50

11, 0
32, 0
53, 1
75, 2
96, 4
116, 6
137, 7
158, 10
179, 13
200, 16
221, 19
241, 23
262, 26
283, 30
304, 34
325, 40
346, 43
367, 46
387, 49
409, 52
429, 54
450, 56
472, 57
492, 59
513, 59
534, 60

3, 0
23, 0
44, 1
65, 2
86, 3
107, 5
127, 7
147, 9
168, 11
189, 15
210, 18
231, 21
252, 25
273, 28
294, 34
315, 38
336, 44
357, 48
378, 51
399, 55
420, 58
441, 61
462, 63
483, 65
504, 67
525, 68
546, 69
566, 70

-4, 0
16, 0
37, 1
58, 2
79, 3
99, 4
119, 6
140, 7
161, 11
182, 13
203, 16
224, 20
245, 24
266, 28
287, 32
307, 36
328, 42
349, 46
370, 52
391, 56
412, 60
433, 64
454, 67
475, 70
496, 72
517, 75
538, 76
559, 78
580, 79
601, 80

10, 0
31, 0
51, 1
72, 2
93, 4
114, 5
135, 7
156, 10
177, 13
198, 16
219, 19
240, 23
261, 26
282, 32
303, 36
324, 42
345, 46
367, 52
387, 56
408, 62
429, 66
450, 70
471, 74
492, 77
513, 80
534, 82
555, 84
575, 86
596, 88
616, 89
637, 90

12, 0
33, 1
53, 1
73, 2
94, 4
114, 6
135, 7
156, 10
177, 13
197, 16
218, 19
239, 23
260, 26
281, 30
302, 36
323, 40
343, 46
364, 52
385, 58
406, 62
427, 68
448, 72
469, 77
490, 81
510, 84
531, 87
552, 90
573, 93
594, 95
614, 97
635, 98
656, 99
677, 100

12, 0
33, 1
54, 1
74, 2
96, 4
117, 5
137, 7
158, 10
180, 13
201, 16
222, 19
242, 23
262, 26
283, 30
304, 36
325, 40
345, 46
366, 52
386, 58
408, 64
428, 72
449, 78
471, 86
492, 94
513, 103
533, 111
554, 117
575, 125
596, 133
618, 139
638, 145
660, 151
680, 157
701, 163
722, 167
742, 171
763, 177
785, 181
806, 184
826, 187
847, 190
869, 193
890, 195
910, 196
930, 198
951, 199
973, 200

11, 0
32, 0
53, 1
74, 2
94, 4
114, 5
136, 7
156, 10
178, 12
198, 15
219, 18
241, 22
261, 26
282, 30
303, 34
325, 40
346, 46
366, 52
387, 58
407, 64
428, 70
449, 78
470, 86
491, 94
511, 100
533, 109
554, 118
574, 127
595, 139
616, 148
637, 157
657, 166
678, 175
699, 184
720, 193
741, 204
762, 212
783, 218
804, 226
825, 234
846, 240
867, 246
888, 252
909, 258
930, 264
950, 268
971, 272
991, 277
1012, 281
1033, 284
1054, 288
1075, 290
1096, 293
1117, 295
1138, 297
1158, 298
1179, 299
1200, 300

15, 0
36, 1
57, 2
78, 3
100, 4
120, 6
141, 7
163, 11
183, 13
204, 17
225, 20
246, 24
267, 28
288, 32
310, 38
330, 42
351, 48
373, 54
394, 60
415, 68
435, 74
456, 82
477, 90
497, 98
518, 106
539, 115
561, 124
581, 133
602, 142
623, 154
644, 163
665, 175
686, 187
708, 196
728, 208
750, 220
771, 232
792, 244
813, 253
833, 262
854, 271
875, 283
896, 292
918, 298
938, 309
959, 315
980, 323
1001, 331
1021, 337
1042, 343
1064, 349
1085, 355
1106, 361
1127, 367
1147, 371
1169, 376
1189, 379
1210, 383
1231, 386
1253, 389
1273, 392
1294, 394
1315, 396
1335, 397
1356, 399
1377, 399
1397, 400

8, 0
30, 0
51, 1
72, 2
92, 3
113, 5
134, 7
155, 9
176, 12
197, 15
217, 18
238, 22
259, 26
280, 30
302, 34
322, 40
343, 46
364, 52
384, 56
404, 64
425, 70
447, 78
467, 86
489, 94
509, 103
530, 109
551, 118
572, 127
593, 136
613, 148
